Karmn,Name,RA_J2000,DE_J2000,Ref01,muRA_masa-1,muDE_masa-1,Ref07,pi_mas,Ref08,Vr_kms-1,Ref10,BP_mag,Ref25,RP_mag,Ref32,Gaia_id
J01078+128,G 2-21,01:07:52.23,+12:52:51.8,DR3,275.860874670779,-22.9733378109351,DR3,35.2305162623947,DR3,13.94,DR3,12.3565,DR3,10.1553,UCAC4,2584622022068408576
J01102-118,LP 707-016,01:10:17.51,-11:51:17.4,DR3,217.818568388607,-120.383100091999,DR3,54.3501175113177,DR3,-8.532,DR3,12.8913,DR3,10.2152,UCAC4,2468929243931522304
J01114+154,LP 467-016,01:11:25.43,+15:26:22.0,DR3,181.9,-129.9,PPMXL,58.0,Dit14,8.7,Z21,14.6357,DR3,11.177,UCAC4,2783378162041480832
J01116+120,LP 467-015,01:11:36.67,+12:05:07.0,DR3,-0.817256895494321,-292.916858134446,DR3,48.7902910977431,DR3,27.955,DR3,12.5334,DR3,10.287,UCAC4,2583721522045243008
J01119+049N,G 70-43,01:11:55.59,+04:55:05.2,DR3,398.053487429388,-532.946969380343,DR3,64.6717240088544,DR3,9.898,DR3,13.1287,DR3,10.487,UCAC4,2564020472698316416
J01119+049S,G 70-44,01:11:57.99,+04:54:12.5,DR3,373.049329735922,-529.963589894047,DR3,64.5669759182632,DR3,10.881,DR3,14.1728,DR3,11.3274,UCAC4,2564019716784563840
J01125-169,YZ Cet,01:12:30.64,-16:59:56.4,DR3,1205.07445031774,637.54663396791,DR3,269.057304650389,DR3,27.84556,Lafa20,12.3317,DR3,9.1346,UCAC4,2358524597030794112
J01133+589,Wolf 58,01:13:19.78,+58:55:22.4,DR3,163.805909250917,-132.887308021259,DR3,36.0250006828435,DR3,-18.154,DR3,11.9601,DR3,9.8526,UCAC4,414108140961406208
J01134-229,GJ 1033,01:13:24.03,-22:54:07.7,DR3,150.933451396525,26.6350867712439,DR3,44.1707287517882,DR3,-1.862,DR3,14.5385,DR3,11.6388,UCAC4,2351469138289894528
J01141+790,2MASS J01140633+7904007,01:14:06.39,+79:04:00.8,DR3,53.8486772137518,71.7477109157769,DR3,23.9285593623793,DR3,19.597,DR3,14.0171,DR3,11.3283,UCAC4,565296654833168768
J01147+253,LP 351-006,01:14:49.42,+25:19:00.7,DR3,373.782622688005,-196.58428735159,DR3,30.4706803073606,DR3,-24.322,DR3,12.4288,DR3,10.2205,SDSS9,294332390808824320
J01158+470,1RXS J011549.5+470159,01:15:50.20,+47:02:02.4,DR3,198.6,-20.1,PPMXL,,,11.1,D22,15.0366,DR3,12.0181,UCAC4,398417074936495232
J01161+601,Wolf 59,01:16:10.13,+60:09:12.8,DR3,379.338082675671,-199.252297866498,DR3,39.0825825224624,DR3,7.471,DR3,11.5506,DR3,9.5621,UCAC4,510339632011519872
J01178+054,NLTT 4318,01:17:53.25,+05:28:26.1,DR3,87.8131010306212,-634.187946412692,DR3,55.2481604725036,DR3,-59.918,DR3,11.2603,DR3,9.1785,UCAC4,2564324345929277184
J01178+286,Ross 324,01:17:50.63,+28:40:13.8,DR3,-342.940334169849,-261.959346649964,DR3,59.846985755984,DR3,-69.498,DR3,11.7904,DR3,9.6573,UCAC4,308828253324985984
J01182-128,GJ 56.1,01:18:16.01,-12:53:59.4,DR3,174.325752090772,-675.819024527887,DR3,42.1035800164197,DR3,7.426,DR3,12.0248,DR3,9.7491,UCAC4,2456594647612706432
J01198+841,GJ 1035,01:19:52.17,+84:09:32.8,DR3,-981.853146497253,475.579969214476,DR3,69.2124309956038,DR3,-42.9,DR3,15.0557,DR3,11.7928,PS1,573273684709125504
J01214+243,Ross 788,01:21:29.38,+24:19:50.0,DR3,340.49635552487,9.07288837074698,DR3,36.8876134147086,DR3,10.743,DR3,10.9258,DR3,9.0954,UCAC4,293605068161883776
J01221+221,G 34-23,01:22:10.31,+22:09:03.0,DR3,237.0,-152.7,PPMXL,87.6,FZ16,-16.7,D22,13.2499,DR3,10.2103,UCAC4,289699156182894592
J01227+005,G 70-55A,01:22:44.97,+00:32:04.1,DR3,-185.039052650104,-528.105153062563,DR3,65.5162387375755,DR3,-1.962,DR3,14.0971,DR3,11.0522,UCAC4,2534338503471881728
J01256+097,Wolf 66,01:25:36.66,+09:45:25.0,DR3,209.126433497849,-405.044514225585,DR3,54.5639093034805,DR3,-13.44,DR3,13.41,DR3,10.6162,UCAC4,2579116591253816832
J01276+722,PM J01276+7217,01:27:40.97,+72:17:47.2,DR3,71.628233181739,40.44953197737,DR3,22.2256933598243,DR3,,DR3,13.3064,DR3,11.0463,UCAC4,534988616816537728
J01317+209,G 34-35,01:32:44.32,+20:59:15.7,DR3,419.565038201963,-137.887543009699,DR3,38.6808680394615,DR3,58.734,DR3,12.4539,DR3,10.2388,UCAC4,288484608151416960
J01324-219,CD-22 526,01:32:26.20,-21:54:18.4,DR3,-587.870694077588,-888.12342415227,DR3,53.6727172760476,DR3,-29.904,DR3,11.3853,DR3,9.2608,UCAC4,5042734468172061440
J01339-176,LP 768-113,01:33:58.00,-17:38:23.8,DR3,42.7216354215526,-186.12815649382,DR3,68.0186675379504,DR3,6.744,DR3,13.2862,DR3,10.5195,UCAC4,2450599697900838912
J01352-072,Barta 161 12,01:35:13.92,-07:12:51.5,DR3,96.7631066458467,-48.9447593941938,DR3,26.8231695730647,DR3,5.876,DR3,13.567,DR3,10.7371,UCAC4,2477870708709917568
J01369-067,LP 648-020,01:36:55.18,-06:47:38.0,DR3,173.893018184625,-99.9014535769532,DR3,41.6989272604464,DR3,12.2,Shk12,14.3469,DR3,11.4673,UCAC4,2478001486169801216
J01373+610,TYC 4031-2527-1,01:37:21.46,+61:05:28.6,DR3,-8.45434397187111,-66.2157427168121,DR3,23.0225444563402,DR3,,,12.1525,DR3,10.0139,UCAC4,509925734600845056
J01383+572,Ross 10,01:38:21.62,+57:13:57.0,DR3,-194.931654278259,-347.110294774202,DR3,75.8855894703321,DR3,-17.724,DR3,12.2141,DR3,9.7598,PS1,409824168780424832
J01384+006,G 71-24,01:38:29.94,+00:39:05.7,DR3,518.091299087539,165.694147061424,DR3,48.2163190570109,DR3,-0.034,DR3,11.8261,DR3,9.5715,UCAC4,2510475768254568832
J01390-179,BL Cet,01:39:01.38,-17:57:02.6,DR3,3385.31581046507,544.386384561952,DR3,367.711896181477,DR3,21.458,DR3,12.8206,DR3,9.0677,UCAC4,5140693571158739840
J01395+050,[R78b] 72,01:39:31.19,+05:03:17.9,DR3,119.222105445987,144.453714245946,DR2,23.3978034752281,DR2,-3.5,D22,13.0995,DR3,10.6347,UCAC4,2561679986105169536
J01402+317,G 72-023,01:40:16.58,+31:47:30.6,DR3,465.518620795293,-10.6790387716437,DR3,41.5479372418631,DR3,-13.801,DR3,14.1509,DR3,11.2232,UCAC4,303876117377381376
J01431+210,RX J0143.1+2101,01:43:11.86,+21:01:10.6,DR3,-95.1322229420386,-15.2552522173977,DR3,26.0366892136755,DR3,-29.3,Z21,13.9696,DR3,11.0396,UCAC4,96530321986314624
J01432+278,BD+27 273,01:43:15.97,+27:50:31.6,DR3,550.88446482561,-31.8953854944334,DR3,45.4238585751288,DR3,-5.467,EDR3,10.6126,DR3,8.6904,UCAC4,301785537751949824
J01433+043,GJ 70,01:43:20.18,+04:19:18.0,DR3,-422.413331378697,-765.032415843989,DR3,88.3059707074422,DR3,-26.374,DR3,11.1578,DR3,8.7974,UCAC4,2560771312759450496
J01437-060,BPS CS 22962-0011,01:43:45.15,-06:02:40.2,DR3,51.9062202432966,-26.7271192601522,DR3,46.704610939303,DR3,14.736,DR3,13.2033,DR3,10.4453,UCAC4,2479453696216295296
J01449+163,Wolf 1530,01:44:58.45,+16:20:39.2,DR3,-738.462957753761,-420.702585803153,DR3,61.6748321587983,DR3,-42.177,DR3,14.3423,DR3,11.3835,UCAC4,91289568531757184
J01453+465,G 173-018,01:45:18.21,+46:32:07.8,DR3,387.619719155386,217.233376418699,DR3,39.4243443176176,DR3,17.85,Shk10,11.7624,DR3,9.4588,UCAC4,351045720262686080
J01466-086,LP 708-416,01:46:36.84,-08:38:57.6,DR3,412.839808330462,-182.42383432078,DR2,39.1033056447382,DR2,54.034,DR3,13.2365,DR3,10.5008,UCAC4,2464581328276877056
J01480+212,G 34-51,01:48:03.97,+21:12:24.3,DR3,346.438495340199,-218.381729893006,DR3,53.7337434331081,DR3,-20.021,DR3,12.3951,DR3,9.9862,UCAC4,97993497084921984
J01510-061,NLTT 6192,01:51:04.10,-06:07:05.0,DR3,545.42382990616,-266.530766798625,DR3,94.7112964816051,DR3,4.478,DR3,14.7266,DR3,11.3791,UCAC4,2467732906559754496
J01514+213,Wolf 90,01:51:24.17,+21:23:39.5,DR3,-3.48107411313556,-347.534507831437,DR3,59.1146987013705,DR3,-9.758,DR3,14.1503,DR3,11.2534,UCAC4,97334889619799168
J01518+644,G 244-037,01:51:51.13,+64:26:05.9,DR3,237.441358975832,-193.606927478198,DR3,57.8248524546883,DR3,-13.224,DR3,11.6437,DR3,9.3033,UCAC4,518201792978856960
J01518-108,Ross 555,01:51:48.69,-10:48:12.5,DR3,568.61776220791,-539.383515222797,DR3,58.2409207733023,DR3,-10.337,DR3,12.0438,DR3,9.7769,UCAC4,2460983348274381696
J01531-210,BD-21 332,01:53:11.36,-21:05:43.3,DR3,272.670136512298,71.9135107036642,DR3,31.2077764312703,DR3,14.48,Shk10,11.626,DR3,9.4239,UCAC4,5135908840152003584
J01538-149,PM J01538-1459A,01:53:50.86,-14:59:50.9,DR3,106.722452618957,-40.5975829637996,DR3,29.6403619714313,DR3,10.8,Malo14,12.9121,DR3,10.2811,UCAC4,5143033331902438656
J01544+576,LSPM J0154+5741S,01:54:28.09,+57:41:30.9,DR3,-25.1822014555427,-197.604446087221,DR3,44.8631764830388,DR3,,,12.9549,DR3,10.2683,UCAC4,506105202278213248
J01550+379,LSR J0155+3758,01:55:02.33,+37:58:02.3,DR3,229.947751683156,-480.813891085631,DR3,49.331314467559,DR3,-44.869,DR3,15.695,DR3,12.4257,PS1,342743754636574208
J01556+028,LHS 6038,01:55:37.31,+02:52:58.4,DR3,-300.097203922176,-284.082881327822,DR3,26.743105174523,DR3,-58.301,DR3,12.2784,DR3,10.1802,UCAC4,2511737320407912192
J01567+305,NLTT 6496,01:56:45.73,+30:33:28.8,DR3,210.624601377501,-13.5226638198601,DR3,31.8502963488338,DR3,16.5,D22,15.3257,DR3,12.2302,UCAC4,301114663860498304
J01592+035E,BD+02 305A,01:59:12.38,+03:31:09.3,DR3,263.229162231227,24.3675989287404,DR3,41.8666313675231,DR3,-8.8,DR3,11.4701,DR3,9.4577,UCAC4,2517883830925784704
J01592+035W,BD+02 305B,01:59:12.60,+03:31:11.4,DR3,265.885408397983,43.3388228950771,DR3,41.9018513312904,DR3,-8.5,New14,12.4984,DR3,9.9687,SDSS9,2517883865285522944
J01593+585,V596 Cas,01:59:23.51,+58:31:16.1,DR3,320.619017351001,-192.633912288503,DR3,76.2911887196121,DR3,-9.592,DR3,12.4933,DR3,9.5995,UCAC4,505516521175942784
J02000+437,G 133-060,02:00:02.82,+43:45:28.2,DR3,120.887644993998,-273.502271027737,DR3,28.1285593983168,DR3,28.948,Ter15,13.251,DR3,10.7719,UCAC4,346565828854482944
J02001+366,G 133-061,02:00:07.43,+36:39:48.0,DR3,54.2265936163841,-260.944884006168,DR3,38.1130009300449,DR3,-17.292,DR3,14.23,DR3,11.5086,UCAC4,330751067778997376
J02002+130,TZ Ari,02:00:12.96,+13:03:07.0,DR3,1096.45848589686,-1771.5261453795,DR3,223.732087209906,DR3,-28.292,DR3,12.5719,DR3,9.3837,SDSS9,76868614540049408
J02007-103,LP 709-016,02:00:47.26,-10:21:20.8,DR3,-372.879292621776,-364.644387607082,DR3,34.3535132054232,DR3,-20.587,DR3,14.3395,DR3,11.5647,UCAC4,2461635667907177472
J02015+637,G 244-047,02:01:35.34,+63:46:12.0,DR3,-258.326434015322,-94.6515239799713,DR3,84.0553561175744,DR3,-84.639,DR3,11.2596,DR3,8.7904,UCAC4,514923083669786112
J02019+735,LP 030-055,02:01:54.16,+73:32:31.7,DR3,269.631736982749,-81.8410341291443,DR3,84.3937374689324,DR3,41.191,DR3,14.3961,DR3,11.1302,UCAC4,558611490995613056
J02020+039,Wolf 109 B,02:02:03.47,+03:56:42.5,DR3,-337.281778093796,-321.222201829845,DR3,28.9218805876736,DR3,-57.1,Haw96,13.1738,DR3,10.843,PS1,2517912315148925696
J02022+103,LP 469-067,02:02:16.24,+10:20:13.9,DR3,-673.639007789484,-280.585052614388,DR3,108.258242760882,DR3,23.085,DR3,15.9085,DR3,12.0347,SDSS9,2571094283835172736
J02026+105,PM J02024+1034B,02:02:28.21,+10:34:53.4,DR3,-50.1929116078217,-97.141887738686,DR3,69.6352895341587,DR3,22.79,Jeff18,13.0847,DR3,10.1569,UCAC4,2571309955621962240
J02027+135,LP 469-073,02:02:44.35,+13:34:33.4,DR3,463.0229301723,-98.1000723671718,DR3,26.0353913854244,DR3,-15.438,DR3,14.5096,DR3,11.5177,UCAC4,77007084285637888
J02028+047,RX J0202.8+0446,02:02:52.08,+04:47:02.4,DR3,-77.9012505815654,-129.235983475957,DR3,48.0766342260377,DR3,-2.449,DR3,13.3285,DR3,10.6106,UCAC4,2518828169682982656
J02033-212,G 272-145,02:03:20.74,-21:13:43.4,DR3,-196.989881857214,-428.81181025803,DR3,46.6717891934908,DR3,1.772,DR3,11.4098,DR3,9.0562,UCAC4,5136466567425127168
J02044-018,G 159-034,02:04:27.50,-01:52:56.9,DR3,-593.085812823999,-569.74312066178,DR3,54.4471440528515,DR3,-31.487,DR3,14.0515,DR3,11.266,UCAC4,2506306454521815040
J02050-176,BD-18 359,02:05:04.88,-17:36:52.7,DR3,1275.21813918015,-169.701350384135,DR3,107.297202475434,DR3,25.96,DR3,10.4362,DR3,8.0407,UCAC4,5138510181584617856
J02055+056,Wolf 116,02:05:30.24,+05:41:47.6,DR3,101.680322237773,-283.93322555307,DR3,25.8044432491977,DR3,-32.272,DR3,12.2536,DR3,10.2062,UCAC4,2519365418550216960
J02069+451,V374 And,02:06:57.18,+45:11:04.2,DR3,280.827042850487,-458.436020854652,DR2,51.4704964054881,DR2,43.004,DR3,10.4741,DR3,8.5902,PS1,352649456753106304
J02070+496,G 173-037,02:07:03.86,+49:38:43.5,DR3,234.248389799381,-427.951306035825,DR3,69.8323510834675,DR3,18.542,DR3,12.4596,DR3,9.9175,UCAC4,358269546017619840
J02071+642,G 244-049,02:07:10.35,+64:17:11.4,DR3,222.587432176934,-166.875120771682,DR3,52.26596859031,DR3,-5.949,DR3,14.6062,DR3,11.6386,UCAC4,515045129459646080
J02082+802,G 242-081,02:08:15.77,+80:13:15.7,DR3,475.947189073877,-287.936417335225,DR3,32.6228855368388,DR3,-11.431,DR3,11.3877,DR3,9.5653,UCAC4,562826090863378560
J02088+494,G 173-039,02:08:53.62,+49:26:56.4,DR3,236.428701327359,-291.177620902811,DR3,58.5107910075914,DR3,-11.239,DR3,12.7437,DR3,10.0808,UCAC4,358249819229900672
J02096-143,LP 709-040,02:09:36.13,-14:21:32.6,DR3,516.291126835184,-349.217136486617,DR3,50.5070705982603,DR3,17.469,DR3,12.0198,DR3,9.6246,UCAC4,5148602083419126016
J02116+185,G 35-32,02:11:40.97,+18:33:38.0,DR3,196.286660587256,271.402493243205,DR3,49.0661703934478,DR3,-55.27,DR3,12.7583,DR3,10.2233,UCAC4,80910659801926528
J02123+035,BD+02 348,02:12:20.99,+03:34:32.2,DR3,-1762.40571794895,-1852.87110003276,DR3,95.1606061485895,DR3,-2.662,DR3,10.2809,DR3,8.1652,UCAC4,2515037264041041536
J02129+000,G 159-046,02:12:54.62,+00:00:16.9,DR3,555.417404733351,28.9846837089732,DR3,65.4932617678149,DR3,27.543,DR3,13.802,DR3,10.8415,UCAC4,2507016253701863040
J02133+368,2MASS J02132062+3648506,02:13:20.59,+36:48:50.5,DR3,65.3788255349779,64.8864255973234,DR2,70.0179652678851,DR2,-3.206,DR3,14.3632,DR3,11.2498,UCAC4,331307970417696000
J02142-039,LP 649-072,02:14:12.56,-03:57:43.6,DR3,509.637679471852,-155.812839555393,DR3,80.0547614650566,DR3,-15.6,Des12,16.6657,DR3,12.7413,UCAC4,2492866780297999232
J02149+174,GJ 1045,02:14:59.81,+17:25:08.4,DR3,345.919787329394,-470.67942884766,DR3,45.4242378559494,DR3,-21.545,DR3,14.7156,DR3,11.7757,UCAC4,80530400577483904
J02153+074,Wolf 127,02:15:21.96,+07:29:39.1,DR3,404.200049153361,-412.551475357119,DR3,38.7960828185797,DR3,-16.121,DR3,12.1338,DR3,9.9937,UCAC4,2521467689076565504
J02155+339,G 74-011,02:15:34.41,+33:57:41.1,DR3,169.842889738055,-378.050911120557,DR3,32.109754706111,DR3,13.948,DR3,13.833,DR3,11.0432,UCAC4,326070279276059008
J02158-126,LP 709-062,02:15:48.88,-12:40:27.6,DR3,498.600221069455,215.079151299002,DR3,36.5678379280868,DR3,54.732,DR3,13.2277,DR3,10.6529,UCAC4,5150342983988467968
J02164+135,LP 469-206,02:16:29.85,+13:35:12.8,DR3,504.215607702792,-433.142893827914,DR3,109.949985795518,DR3,18.895,DR3,16.0858,DR3,12.1493,UCAC4,74203982469858816
J02171+354,LP 245-010,02:17:10.02,+35:26:32.5,DR3,548.968037539317,-259.605264073536,DR3,96.7355313539234,DR3,-4.0,New14,16.2093,DR3,12.2748,APASS9,327944328126649856
J02185+207,G 35-39,02:18:35.96,+20:47:49.4,DR3,-25.6838525438594,-291.480770410994,DR3,49.9490039918082,DR3,-24.315,DR3,12.6324,DR3,10.2786,UCAC4,99279543440878208
J02186+123,RX J0218.6+1219 2,02:18:36.59,+12:18:57.6,DR3,154.805127235341,-102.410339642161,DR3,33.4290097656223,DR3,26.388,DR3,12.575,DR3,10.2618,UCAC4,73019941593200000
J02190+238,G 35-40,02:19:02.33,+23:52:55.0,DR3,296.868671789372,-78.7235278781357,DR3,44.2213847822074,DR3,16.797,DR3,14.3121,DR3,11.4854,UCAC4,102535064223209216
J02190+353,Ross 19,02:19:03.01,+35:21:18.6,DR3,670.531593348866,-427.411648028647,DR3,57.3275767136486,DR3,-28.734,DR3,12.8218,DR3,10.2104,UCAC4,327930412432710784
J02204+377,LP 245-017,02:20:25.28,+37:47:30.7,DR3,342.260088643345,-69.7667266188936,DR3,40.86650935714,DR3,19.908,DR3,12.8991,DR3,10.4508,UCAC4,331611611723173760
J02207+029,G 73-45,02:20:46.25,+02:58:37.6,DR3,152.036938889716,-293.534853985499,DR3,53.3520255284036,DR3,13.341,DR3,15.032,DR3,11.9212,UCAC4,2514052131687080192
J02210+368,GJ 1047 A,02:21:04.07,+36:53:04.3,DR3,736.14291486299,-564.156945395795,DR3,43.8377281995042,DR3,64.726,DR3,13.6984,DR3,11.0325,UCAC4,328181410322977792
J02222+478,BD+47 612,02:22:14.64,+47:52:48.1,DR3,216.133955383129,41.4359922707344,DR3,83.6606219343906,DR3,-38.605,DR3,9.6284,DR3,7.6471,PS1,354077348697687424
J02230+181,StKM 1-261,02:23:05.97,+18:10:34.0,DR3,161.6,-151.7,PPMXL,,,14.4,Z21,11.6759,DR3,9.7291,UCAC4,85931648369883776
J02234+227,LP 353-051,02:23:26.65,+22:44:06.8,DR3,98.6733579304026,-112.579615297936,DR3,36.9015988625384,DR3,12.152,DR3,11.4102,DR3,9.4532,UCAC4,101612981989146752
J02247+259,LP 353-074,02:24:46.11,+25:58:34.3,DR3,-90.2101616376749,-175.465499597233,DR3,35.7665417588629,DR3,-14.006,DR3,11.8372,DR3,9.7598,UCAC4,103363168277756928
J02254+246,StKM 1-265,02:25:28.10,+24:40:36.8,DR3,-89.8592464153393,3.89394389227564,DR3,28.2012219509146,DR3,1.035,DR3,12.45,DR3,10.2325,UCAC4,102648588798884736
J02256+375,G 74-025,02:25:38.44,+37:32:33.9,DR3,286.191948170637,-66.3188220976309,DR3,34.6264284234489,DR3,20.126,DR3,14.2053,DR3,11.4108,UCAC4,328643239565641856
J02272+545,2MASS J02271705+5432479,02:27:17.11,+54:32:47.8,DR3,105.915576063687,-108.321205181431,DR3,36.5563567799575,DR3,,,15.327,DR3,12.1432,UCAC4,455634736638558592
J02274+031,2MASS J02272756+0310548,02:27:27.56,+03:10:55.0,DR3,-120.986929991859,-18.4592008198041,DR3,42.0413984308524,DR3,8.993,DR3,14.555,DR3,11.6968,UCAC4,2515329665414503808
J02277+044,BD+03 339,02:27:45.96,+04:25:55.0,DR3,86.42,240.0,HIP2,58.33,HIP2,6.57,Hal18,8.9142,DR3,7.1263,UCAC4,2515752565074318720
J02282+014,G 75-016,02:28:17.11,+01:26:31.1,DR3,280.883443408626,-131.525860997535,DR3,44.8093718096008,DR3,-3.187,DR3,13.3143,DR3,10.779,UCAC4,2501452449987251840
J02283+219,TYC 1221-1171-1,02:28:22.11,+21:59:45.6,DR3,53.6969783518397,-17.6465446542718,DR3,23.6192120379805,DR3,12.485,DR3,11.7602,DR3,9.7518,UCAC4,89308798334436096
J02285-200,LHS 1408,02:28:31.94,-20:02:26.2,DR3,606.606172721228,231.253193927719,DR3,50.9720453666183,DR3,27.554,DR3,13.11,DR3,10.6397,UCAC4,5130073422706364544
J02287+156,BPM 85139,02:28:46.96,+15:38:53.7,DR3,170.828322092377,-9.61130497732042,DR3,28.4385178735897,DR3,18.244,DR3,12.5029,DR3,10.2448,UCAC4,76173444017933184
J02289+120,[R78b] 140,02:28:54.68,+12:05:21.0,DR3,-3.14405209956218,81.6506231043631,DR3,38.6627112417711,DR3,-50.71,DR3,12.2437,DR3,9.8667,UCAC4,26283932836820096
J02289+226,StKM 2-213A,02:28:58.24,+22:36:25.3,DR3,148.560338887838,-48.8634996591657,DR3,17.2148442573372,DR3,-69.671,DR3,12.1177,DR3,10.4215,UCAC4,89367450407789184
J02292+195,LP 410-033,02:29:14.14,+19:32:35.4,DR3,154.29039054479,-222.505932629525,DR3,25.1129011135193,DR3,-4.122,DR3,12.7596,DR3,10.4478,APASS9,86519023801472384
J02293+884,LP 001-052,02:29:18.90,+88:24:13.6,DR3,-125.441157444365,418.614945617746,DR3,46.0103172215804,DR3,-17.895,DR3,13.1663,DR3,10.6317,UCAC4,576218726601829376
J02314+573,Ross 21,02:31:27.67,+57:22:43.2,DR3,1115.71923422165,11.1268633277169,DR3,50.0054147956385,DR3,1.597,DR3,13.5086,DR3,10.8201,PS1,458018340407727104
J02330+078,LP 530-026,02:33:04.55,+07:49:42.5,DR3,210.546251999806,-95.6076585976528,DR3,32.6132147526865,DR3,43.78,DR3,12.2371,DR3,10.0329,UCAC4,19625187339798144
J02336+249,GJ 102,02:33:37.18,+24:55:37.7,DR3,48.3916978102886,-675.78970860611,DR3,100.146544741862,DR3,-6.484,DR3,13.2419,DR3,10.2735,UCAC4,102162639019033600
J02337+150,LP 470-030,02:33:47.48,+15:00:17.4,DR3,437.341762655683,26.7505116160703,DR3,45.4218887099087,DR3,18.04,DR3,14.0172,DR3,11.3348,UCAC4,75339743621732608
J02340+417,G 74-029,02:34:00.05,+41:46:49.0,DR3,284.96253917193,83.7025896263158,DR3,45.2387581594573,DR3,69.553,DR3,13.8671,DR3,11.2287,UCAC4,338554924573259392
J02345+566,G 174-004,02:34:34.69,+56:36:45.6,DR3,91.3062401591127,-222.696748152762,DR3,27.8621484854598,DR3,10.323,DR3,12.4844,DR3,10.2876,UCAC4,457762325995735040
J02353+235,2E 591,02:35:22.61,+23:34:30.5,DR3,-90.9045797578472,-65.0707788855674,DR3,32.8495908966242,DR3,-1.938,DR3,13.8624,DR3,11.1706,UCAC4,89906520343072000
J02358+202,BD+19 381,02:35:53.31,+20:13:11.6,DR3,249.839073607547,-140.33557150909,DR3,71.2164084710842,DR3,0.556,DR3,10.8989,DR3,8.6274,UCAC4,87921523897823872
J02362+068,BX Cet,02:36:15.27,+06:52:17.9,DR3,1801.67145788057,1450.48694652388,DR3,138.437091035593,DR3,26.103,DR3,11.9521,DR3,9.0968,UCAC4,18565464288396416
J02364+554,G 173-061,02:36:27.10,+55:28:34.3,DR3,-251.152037471238,-255.589457605871,DR3,34.1821400854321,DR3,-58.182,DR3,13.4748,DR3,10.9106,UCAC4,454286043888629504
J02367+226,G 36-26,02:36:44.13,+22:40:26.2,DR3,-37.9121049249872,-374.507242043187,DR3,68.3398393519587,DR3,-5.625,DR3,15.5093,DR3,12.1118,UCAC4,89593331327905536
J02367+320,G  74-34A,02:36:47.71,+32:04:19.9,DR3,-325.270302242809,-60.1606902145554,DR3,51.3785176839312,DR3,-16.335,DR3,13.8064,DR3,11.0449,UCAC4,133359735269472768
J02392+074,G 76-019,02:39:17.33,+07:28:17.1,DR3,480.353929552531,-137.598489882234,DR3,50.0510671308922,DR3,0.543,DR3,14.5091,DR3,11.6248,UCAC4,18986817760556416
J02412-045,G 75-035,02:41:15.14,-04:32:17.8,DR3,352.764634007703,-57.9169609543659,DR3,81.198927491058,DR3,23.115,DR3,14.0459,DR3,10.9763,UCAC4,5185165891628969984
J02419+435,StKM 1-291,02:41:59.00,+43:34:19.3,DR3,-45.5042045137475,-20.33786832996,DR3,33.4895339713395,DR3,-37.217,DR3,11.4895,DR3,9.5124,UCAC4,340590219380026112
J02424+182,LP 410-081,02:42:25.56,+18:14:42.2,DR3,213.326659840792,112.582963181898,DR3,25.4012110698894,DR3,-0.941,DR3,12.2203,DR3,10.1721,UCAC4,82945061255798144
J02438-088,Wolf 1132,02:43:53.22,-08:49:45.7,DR3,615.515999912003,-754.048581012294,DR3,46.8920760571962,DR3,-9.046,DR3,12.1501,DR3,10.006,UCAC4,5173999736868992512
J02441+492,tet Per B,02:44:10.27,+49:13:54.0,DR3,317.246254819582,-60.4091315736588,DR3,89.3738958436431,DR3,25.254,DR3,10.2675,DR3,8.0802,,438829835272390784
J02442+255,VX Ari,02:44:15.51,+25:31:24.1,DR3,864.525126025498,-363.195550868355,DR3,130.195634054432,DR3,30.255,DR3,10.8165,DR3,8.3163,UCAC4,114207651462714880
J02443+109E,2MASS J02442272+1057349,02:44:22.73,+10:57:35.1,DR3,74.0353666487894,-57.9021373186727,DR3,21.3472767385532,DR3,,,15.535,DR3,12.2959,PS1,22338438439701760
J02443+109W,MCC 401,02:44:21.37,+10:57:41.1,DR3,65.8972460533865,-55.5309366235559,DR3,20.777166793389,DR3,4.301,DR3,11.2687,DR3,9.3199,UCAC4,22338644598132096
J02456+449,G 78-004,02:45:39.68,+44:56:55.5,DR3,410.397136748556,-124.894074439821,DR3,41.7126119380168,DR3,36.591,DR3,11.0546,DR3,9.0862,UCAC4,340780267388505344
J02462-049,LP 651-007,02:46:14.92,-04:59:20.6,DR3,1691.16445764398,-1881.04011026012,DR3,59.8398090352371,DR3,33.279,DR3,16.5536,DR3,12.9451,SDSS9,5184938400096586112
J02465+164,LP 411-006,02:46:34.71,+16:25:10.2,DR3,-831.533188185177,-569.024639443097,DR3,71.6047560276116,DR3,-14.6,Haw96,17.2057,DR3,13.1332,PS1,33732162042339072
J02486+621,2MASS J02483695+6211228,02:48:36.99,+62:11:22.9,DR3,113.166954344784,-104.156028535156,DR3,24.0950190130413,DR3,,,18.6676,DR3,15.1143,,465766186531331840
J02489-145E,PM J02489-1432E,02:48:59.83,-14:32:16.2,DR3,174.433077312796,45.4653284137523,DR3,26.5393298018157,DR3,32.515,DR3,13.6941,DR3,11.2333,UCAC4,5157183324996789760
J02489-145W,PM J02489-1432W,02:48:59.27,-14:32:14.9,DR3,164.069382751602,46.5492163263669,DR3,26.5706486996919,DR3,32.372,DR3,13.3438,DR3,10.9748,PS1,5157183324996790272
